osm_id,code,fclass,name,index,type
3357919385,2511,convenience,Little Waitrose,"Montpelier Street, Knightsbridge",shopping
3357919388,2511,convenience,Londis,"Soho Square , Soho",shopping
3357919390,2521,gift_shop,London Souvenirs,"Montpelier Street, Knightsbridge",shopping
3357919392,2511,convenience,Lord's Food & Wine,"Holy Trinity Brompton, Knightsbridge",shopping
3357922866,2561,hairdresser,Sanrizz,"Montpelier Street, Knightsbridge",leisure
3357922873,2561,hairdresser,Signature Blow,"Grosvenor Square, Mayfair",leisure
3357922878,2512,clothes,Sonia Rykiel,"Woodstock Street, Mayfair",shopping
3357923639,2512,clothes,Accessorize,"North Audley Street, Mayfair",shopping
3357923641,2522,sports_shop,Adidas,"North Audley Street, Mayfair",
3357923645,2301,restaurant,Al Arez 2,"Montpelier Street, Knightsbridge",restaurant
3357923646,2512,clothes,Alberta Ferretti,"Harriet Street, Knightsbridge",shopping
3357923662,2522,sports_shop,Asics,"Green Street, Mayfair",
3357923663,2512,clothes,Aubade,"Marylebone Lane, Marylebone",shopping
3357923667,2512,clothes,N.Peal,"Harriet Street, Knightsbridge",shopping
3357923671,2601,bank,Barclays,"Montpelier Street, Knightsbridge",finance
3357923673,2301,restaurant,Beiteddine,"Harriet Street, Knightsbridge",restaurant
3357923678,2512,clothes,Bimba y Lola,"Chapel Place, Marylebone",shopping
3357923680,2601,bank,Blom Bank France,"Holy Trinity Brompton, Knightsbridge",finance
3357923689,2512,clothes,Browns Focus,"Chapel Place, Marylebone",shopping
3357928293,2520,jeweller,Bvlgari,"Harriet Street, Knightsbridge",shopping
3357928301,2512,clothes,Calzedonia,"Chapel Place, Marylebone",shopping
3357928305,2521,gift_shop,Scribbler,"Marylebone Lane, Marylebone",shopping
3357928307,2525,mobile_phone_shop,Carphone Warehouse,"Little Argyll Street, West End",shopping
3357928313,2512,clothes,Charles Tyrwhitt,"Golden Square, Soho",shopping
3357928316,2517,shoe_shop,Church's,"Montpelier Street, Knightsbridge",shopping
3357928323,2512,clothes,Coast,"Little Argyll Street, West End",shopping
3357928331,2517,shoe_shop,Crocket & Jones,"Montpelier Street, Knightsbridge",shopping
3357928335,2512,clothes,Dolce & Gabbana,"Harriet Street, Knightsbridge",shopping
3357928337,2512,clothes,Dolce & Gabbana,"Harriet Street, Knightsbridge",shopping
3357928348,2512,clothes,Emporio Armani,"Montpelier Street, Knightsbridge",shopping
3357928349,2512,clothes,Ermano Scervino,"Harriet Street, Knightsbridge",shopping
3357928350,2512,clothes,Balenciaga,"Harriet Street, Knightsbridge",shopping
3357928353,2512,clothes,Eton,"Chapel Place, Marylebone",shopping
3357928370,2517,shoe_shop,Geox,"Little Argyll Street, West End",shopping
3357928372,2517,shoe_shop,Gina,"Harriet Street, Knightsbridge",shopping
3357928375,2512,clothes,Goat,"Little Argyll Street, West End",shopping
3357928380,2520,jeweller,H.Samuel,"Little Argyll Street, West End",shopping
3357928382,2517,shoe_shop,Emma Hyacinth,"Holy Trinity Brompton, Knightsbridge",shopping
3357928383,2601,bank,HSBC UK,"Montpelier Street, Knightsbridge",finance
3357928386,2512,clothes,Harvie & Hudson,"Albert Gate, Hyde Park",shopping
3357928387,2520,jeweller,JAHAN Geneve,"Harriet Street, Knightsbridge",shopping
3357928389,2521,gift_shop,Heart of London,"Montpelier Street, Knightsbridge",shopping
3357928599,2517,shoe_shop,Hunter,"Sackville Street, Mayfair",shopping
3357928604,2521,gift_shop,King of London,"Little Argyll Street, West End",shopping
3357928611,2512,clothes,Jitrois,"Harriet Street, Knightsbridge",shopping
3357928618,2521,gift_shop,Soho Souvenirs,"Soho Square , Soho",shopping
3357928624,2511,convenience,Knights,"Montpelier Street, Knightsbridge",shopping
3357928628,2520,jeweller,Knightsbridge Watches & Jewellers,"Montpelier Street, Knightsbridge",shopping
3357928634,2512,clothes,L.K.Bennett,"Woodstock Street, Mayfair",shopping
3357928636,2512,clothes,La Perla,"Harriet Street, Knightsbridge",shopping
3357928795,2512,clothes,Louis Vuitton,"Harriet Street, Knightsbridge",shopping
3357928801,2501,supermarket,M&S Simply Food,"Green Park Station, Mayfair",shopping
3357928802,2501,supermarket,M&S Simply Food,"Marylebone Lane, Marylebone",shopping
3357928804,2512,clothes,MM6,"Little Argyll Street, West End",shopping
3357928807,2301,restaurant,Mamounia Lounge,"Montpelier Street, Knightsbridge",restaurant
3357928815,2561,hairdresser,R.W. Wolf,"Montpelier Street, Knightsbridge",leisure
3357928816,2512,clothes,Missoni,"Harriet Street, Knightsbridge",shopping
3357928818,2512,clothes,Moncler,"Harriet Street, Knightsbridge",shopping
3357928820,2512,clothes,Monsoon,"North Audley Street, Mayfair",shopping
3357928823,2524,outdoor_shop,Mountain Warehouse,"Charles II Street, West End",shopping
3357928826,2512,clothes,Stefanel,"Sackville Street, Mayfair",shopping
3357928831,2522,sports_shop,Nike Town,"Little Argyll Street, West End",
3357928832,2520,jeweller,Nomination,"Chapel Place, Marylebone",shopping
3357928837,2512,clothes,Oliver Sweeney,"Little Argyll Street, West End",shopping
3357928839,2529,beauty_shop,Omniya Clinic,"Montpelier Street, Knightsbridge",shopping
3357928841,2301,restaurant,Orsini,"Holy Trinity Brompton, Knightsbridge",restaurant
3357928848,2561,hairdresser,Paul Edmonds,"Holy Trinity Brompton, Knightsbridge",leisure
3357928849,2502,bakery,Paul,"Montpelier Street, Knightsbridge",shopping
3357928855,2520,jeweller,Pomellato,"Woodstock Street, Mayfair",shopping
3357928861,2301,restaurant,Prezzo,"Golden Square, Soho",restaurant
3357928863,2512,clothes,Pucci,"Harriet Street, Knightsbridge",shopping
3357928866,2512,clothes,Reiss,"Montpelier Street, Knightsbridge",shopping
3357928868,2301,restaurant,Richoux,"Montpelier Street, Knightsbridge",restaurant
3357928871,2515,bookshop,Robert Frew,"Holy Trinity Brompton, Knightsbridge",shopping
3357928873,2512,clothes,Rochester Big & Tall,"Montpelier Street, Knightsbridge",shopping
3357928874,2517,shoe_shop,Roger Vivier,"Harriet Street, Knightsbridge",shopping
3357928877,2511,convenience,Sainsbury's Local,"Montpelier Street, Knightsbridge",shopping
3357928878,2511,convenience,Sainsbury's Local,"Wells Street, Fitzrovia",shopping
3357928879,2512,clothes,Saint Laurent,"Harriet Street, Knightsbridge",shopping
3357928881,2517,shoe_shop,Salvatore Ferragamo,"Harriet Street, Knightsbridge",shopping
3357928891,2512,clothes,Monsoon Children,"Chapel Place, Marylebone",shopping
3357929193,2521,gift_shop,Surprise Surprise,"Little Argyll Street, West End",shopping
3357929201,2512,clothes,Picco,"Woodstock Street, Mayfair",shopping
3357929206,2512,clothes,The Cashmere Shop / House of Scotland,"Harriet Street, Knightsbridge",shopping
3357929208,2301,restaurant,The Good Earth,"Holy Trinity Brompton, Knightsbridge",restaurant
3357929218,2512,clothes,Tom Ford,"Harriet Street, Knightsbridge",shopping
3357929219,2512,clothes,Tommy Hilfiger,"Harriet Street, Knightsbridge",shopping
3357929221,2567,travel_agent,Trailfinders,"Little Argyll Street, West End",leisure
3357929227,2512,clothes,Valentino,"Harriet Street, Knightsbridge",shopping
3357929228,2512,clothes,Versace,"Harriet Street, Knightsbridge",shopping
3357929234,2203,cinema,Vue,"Charles II Street, West End",leisure
3357929238,2301,restaurant,Wasabi,"Marylebone Lane, Marylebone",restaurant
3357929243,2512,clothes,Whistles,"Chapel Place, Marylebone",shopping
3357929247,2512,clothes,Empreinte,"Chapel Place, Marylebone",shopping
3357929250,2521,gift_shop,Gift Land,"Little Argyll Street, West End",shopping
3357929603,2521,gift_shop,? from London,"Montpelier Street, Knightsbridge",shopping
3358778599,2511,convenience,Best-one,"Morie Street, Wandsworth",shopping
3359292021,2602,atm,,"Doric Way , Somers Town",finance
3362433397,2561,hairdresser,Walkers Hairdressing,"Warren Street Station, Euston",leisure
3362459692,2301,restaurant,Agra,"Warren Street Station, Euston",restaurant
3362468999,2561,hairdresser,Park Hair & Beauty,"Austin Road, Battersea Park",leisure
3362469000,2568,laundry,Whirlpool Laundry & Dry Cleaners,"Austin Road, Battersea Park",shopping
3362470514,2543,doityourself,Rainford Hardware & DIY Supplies,"Albert Bridge Road, Battersea Park",shopping
3362470515,2543,doityourself,The Glass Shop,"Albert Bridge Road, Battersea Park",shopping
3362470516,2543,doityourself,Door World,"Simpson Street, Clapham Junction",shopping
3369390080,2568,laundry,Shimmer,"Hibbert Street, Battersea",shopping
3369815690,2544,furniture_shop,BoConcept,"Usk Road, Clapham Junction",shopping
3370273483,2602,atm,,"Tooley Street, Bermondsey",finance
3373898077,2511,convenience,Cornners,"Albert Bridge Road, Battersea Park",shopping
3373963763,2724,memorial,King William Street,"Lower Thames Street, Monument",residence
3373963766,2529,beauty_shop,Vivi Nail Spa,"Gas Holders, Battersea Park",shopping
3373963774,2511,convenience,Pyramids,"Ingrave Street, Clapham Junction",shopping
3373963775,2561,hairdresser,G Salon,"Falcon Road, Clapham Junction",leisure
3374434357,2724,memorial,Old London Bridge,"Duke Street Hill, London Bridge",residence
3375577562,2561,hairdresser,TeamWork Hair,"Albert Bridge Road, Battersea Park",leisure
3375577904,2522,sports_shop,Runners Need,"Lower Thames Street, Monument",
3377583787,2528,greengrocer,Wood Fruits,"Kennington Lane Rail Bridge, Vauxhall",shopping
3377584880,2724,memorial,Sir Robert Grosvenor KG,"Belgrave Square, Belgravia",residence
3377585830,2724,memorial,"Robert, Lord Boothby","Eaton Square, Belgravia",residence
3378339643,2601,bank,Santander,"Houghton Street, Strand",finance
3378994793,2301,restaurant,Roti King,"Doric Way , Somers Town",restaurant
3378994794,2567,travel_agent,Travel Star Ltd,"Doric Way , Somers Town",leisure
3379291773,2543,doityourself,Bath Store,"Usk Road, Clapham Junction",shopping
3380286696,2511,convenience,Planet Foodstore,"Hibbert Street, Battersea",shopping
3382088725,2301,restaurant,Curry Leaves,"Falcon Road, Clapham Junction",restaurant
3382089161,2529,beauty_shop,Blessed Beauty Salon,"Austin Road, Battersea Park",shopping
3384334001,2544,furniture_shop,Loaf,"Commercial Street, Shoreditch",shopping
3384334003,2511,convenience,City Supermarket,"Bethnal Green Road, Shoreditch",shopping
3386771172,2543,doityourself,Leicht Battersea,"Gas Holders, Battersea Park",shopping
3390024893,2515,bookshop,Hurlingham books,"Putney Bridge Station, Fulham",shopping
3395238019,2724,memorial,Sir Roy Watts,"Battersea Church Road, Battersea",residence
3395377495,2725,artwork,,"Abbotsbury Road, Holland Park",leisure
3397559232,2511,convenience,Niki Convenience Store,"Falcon Road, Clapham Junction",shopping
3397559233,2511,convenience,Battersea Food & Wine,"Falcon Road, Clapham Junction",shopping
3397886782,2721,attraction,Novelty Automation,"Red Lion Square, Holborn",leisure
3398281191,2725,artwork,The Penguin,"Houghton Street, Strand",leisure
3398910287,2301,restaurant,Byron,"Lincoln's Inn Fields, Holborn",restaurant
3398910288,2401,hotel,Citadines,"Lincoln's Inn Fields, Holborn",residence
3399173299,2511,convenience,Sainsbury's Local,"Baylis Road, Waterloo",shopping
3400330295,2568,laundry,Aqua Dry Cleaners,"Rampayne Street, Pimlico",shopping
3400366312,2084,college,Tower Hamlets College,"Chrisp Street Market, Poplar",university
3400366364,2602,atm,,"Chrisp Street Market, Poplar",finance
3400366377,2516,butcher,Paul¡¯s Traditional Deli,"Chrisp Street Market, Poplar",shopping
3400376367,2904,fountain,,"Chrisp Street Market, Poplar",leisure
3403602098,2701,tourist_info,,"New Globe Walk, Bankside",leisure
3403602099,2701,tourist_info,,"New Globe Walk, Bankside",leisure
3404290593,2301,restaurant,Masgouf,"Albert Gate, Hyde Park",restaurant
3404291193,2301,restaurant,Ishbilia,"Albert Gate, Hyde Park",restaurant
3404291293,2512,clothes,San Carlo,"Albert Gate, Hyde Park",shopping
3404294293,2512,clothes,Hield,"Harriet Street, Knightsbridge",shopping
3404325093,2561,hairdresser,Giuseppe,"Eccleston Place, Victoria",leisure
3408468570,2742,viewpoint,,"Chelsea Bridge, Pimlico",leisure
3414135784,2742,viewpoint,,"Duke Street Hill, London Bridge",leisure
3414138034,2724,memorial,Clink Prison,"Park Street, Bankside",residence
3414138035,2724,memorial,The Clink,"Park Street, Bankside",residence
3414138036,2724,memorial,Clink Wharf,"Park Street, Bankside",residence
3419699593,2301,restaurant,Arepa & Co.,"Hertford Road, De Beauvoir Town",restaurant
3419966207,2511,convenience,Sainsbury's Local,"Long Lane , Bermondsey",shopping
3419966208,2602,atm,,"Long Lane , Bermondsey",finance
3421888560,2724,memorial,Mark Gertler,"Commercial Street, Shoreditch",residence
3424958093,2517,shoe_shop,Westfield Rank,"Westfield Southern Terrace ,Shepherd's Bush",shopping
3426012727,2561,hairdresser,Tikis,"Clarkson Street, Bethnal Green",leisure
3426020114,2568,laundry,Spotless Drycleaners,"Clarkson Street, Bethnal Green",shopping
3429855689,2502,bakery,Flour to the People,"Simpson Street, Clapham Junction",shopping
3429855690,2301,restaurant,Bariba,"Simpson Street, Clapham Junction",restaurant
3429855691,2561,hairdresser,Battersea Park Barbers,"Simpson Street, Clapham Junction",leisure
3430187103,2511,convenience,Portland Food & Wine,"Bedford Way, Bloomsbury",shopping
3430546059,2561,hairdresser,Hair Fuzion Salon,"Morie Street, Wandsworth",leisure
3438951739,2301,restaurant,Maroush Bakehouse,"Nevern Place, Earl's Court",restaurant
3440711093,2301,restaurant,The Ivy,"Derry Street, Kensington",restaurant
3440711094,2511,convenience,B&K Newsagent Ltd,"Hammersmith Road, Hammersmith",shopping
3440711793,2601,bank,Santander,"Argyll Road, Kensington",finance
3442270770,2511,convenience,Plentyful Foods Ltd,"Drummond Street , Euston",shopping
3443676439,2301,restaurant,Seang Lee,"Austin Road, Battersea Park",restaurant
3443678104,2511,convenience,AM 2 PM,"Simpson Street, Clapham Junction",shopping
3443678372,2561,hairdresser,Gems,"Falcon Road, Clapham Junction",leisure
3443681024,2522,sports_shop,JD Sports,"St. John's Road, Clapham Junction",
3444580499,2520,jeweller,R Laucher,"Simpson Street, Clapham Junction",shopping
3445239921,2568,laundry,Wandsworth Town Launderette,"Morie Street, Wandsworth",shopping
3445239922,2502,bakery,Honey Cake,"Morie Street, Wandsworth",shopping
3445247371,2512,clothes,Rolanda,"Battersea Church Road, Battersea",shopping
3445588014,2542,bicycle_shop,,"Morie Street, Wandsworth",shopping
3446374793,2542,bicycle_shop,London Bike Kitchen DIY Workshop,"Pitfield Street North,Hoxton",shopping
3447154068,2511,convenience,Al Madina,"Falcon Road, Clapham Junction",shopping
3447788455,2561,hairdresser,Falcon Barbers,"Falcon Road, Clapham Junction",leisure
3448677989,2725,artwork,,"Bermondsey Street, Bermondsey",leisure
3450607891,2401,hotel,Premier Inn St Pancras,"Ossulston Street, Somers Town",residence
3450865518,2546,computer_shop,ALG Enterprise,"Stephendale Road, Sands End",shopping
3450865519,2511,convenience,Best-one,"Stephendale Road, Sands End",shopping
3450884558,2561,hairdresser,Figaro's,"Stephendale Road, Sands End",leisure
3450884563,2544,furniture_shop,Ian Mankin,"Stephendale Road, Sands End",shopping
3450884600,2544,furniture_shop,Dreams,"Stephendale Road, Sands End",shopping
3450884603,2543,doityourself,Habibi,"Stephendale Road, Sands End",shopping
3450884604,2511,convenience,Krystals Food Market,"Stephendale Road, Sands End",shopping
3450884605,2602,atm,,"Stephendale Road, Sands End",finance
3450884617,2602,atm,,"Sandilands Road, Walham Green",finance
3450884702,2561,hairdresser,Naz Zeneldeen Unisex Hair Salon,"Sandilands Road, Walham Green",leisure
3451415054,2521,gift_shop,S?ren & Faber,"Long Lane , Bermondsey",shopping
3453930443,2721,attraction,Crown Jewels,"Tower Gardens , Tower",leisure
3453936562,2724,memorial,Scaffold Site,"Tower Gardens , Tower",residence
3454200021,2602,atm,,"Southwark Station 1, Southwark",finance
3454215265,2602,atm,,"Southwark Station 1, Southwark",finance
3454221060,2602,atm,,"Blackfriars Road, Southwark",finance
3454339226,2301,restaurant,Pure,"Greenland Road, Camden Town",restaurant
3454339227,2525,mobile_phone_shop,O2,"Greenland Road, Camden Town",shopping
3455275523,2301,restaurant,Pelican,"Simpson Street, Clapham Junction",restaurant
3455347503,2542,bicycle_shop,Giant St Paul's,"King Edward Street, St Pauls",shopping
3455988440,2511,convenience,McColl's,"Buckingham Gate, Westminster",shopping
3456414327,2723,monument,University Boat Race Stone,"Putney Pier, Wandsworth",leisure
3456418738,2725,artwork,,"Putney Pier, Wandsworth",leisure
3457363034,2521,gift_shop,London Gifts & Souvenirs,"Buckingham Gate, Westminster",shopping
3458245842,2724,memorial,Sir Norman Hartnell,"Bruton Street, Mayfair",residence
3458245845,2724,memorial,,"Bruton Street, Mayfair",residence
3458245846,2724,memorial,Queen Elizabeth II,"Bruton Street, Mayfair",residence
3458476626,2724,memorial,Daniel O'Connell,"Clifford Street, Mayfair",residence
3460437960,2511,convenience,Wahaya,"Simpson Street, Clapham Junction",shopping
3460438487,2724,memorial,William Curtis,"Great Tower Street, Monument",residence
3460438601,2561,hairdresser,Facade,"Simpson Street, Clapham Junction",leisure
